split,y_true,y_pred
train,46.0,47.42750043781213
train,24.0,16.36122978400191
train,34.0,31.22812818031977
train,38.0,31.61523111701694
train,56.0,55.89844438406763
train,46.0,49.07345380061446
train,30.0,38.325462597395074
train,24.0,25.62398070232862
train,24.0,44.85993812690869
train,38.0,35.26222127014636
train,61.0,59.507139531583654
train,52.0,42.16783037704164
train,52.0,52.27781268585221
train,48.0,53.186153458408825
train,68.0,57.80867761357398
train,68.0,59.401957416590804
train,50.0,43.41113128287182
train,46.0,47.55272569326702
train,40.0,42.75544057196047
train,63.0,45.18418178607081
train,56.0,57.01653038805123
train,42.0,30.279830548150613
train,18.0,22.211836006585585
train,56.0,55.73638188245346
train,44.0,44.636787617998955
train,68.0,61.528384519633974
train,50.0,55.23067670460967
train,15.0,22.393270888540236
train,34.0,36.43650275526503
train,38.0,37.0717426453815
train,24.0,22.291996185350417
train,63.0,47.84084359423844
train,44.0,43.05073750231382
train,40.0,45.84222557999475
train,48.0,51.27933548517199
train,50.0,51.65060678542147
train,63.0,48.27686436924286
train,44.0,43.82915821490266
train,18.0,18.670669926464655
train,59.0,42.15484234792579
train,24.0,24.161547180319573
train,24.0,26.221187435163593
train,15.0,33.25495731678053
train,38.0,40.5399292263844
train,34.0,34.85702027318572
train,50.0,42.3137912081909
train,52.0,50.753747633265874
train,24.0,25.46323411821924
train,15.0,21.83593745722653
train,24.0,26.45331141706644
train,38.0,44.00921778993718
train,50.0,51.814390379648444
train,46.0,47.409229171503064
train,18.0,29.587031141270735
train,15.0,26.756144061516064
train,40.0,43.750980967823246
train,61.0,56.162501969562705
train,24.0,26.053391396182136
train,59.0,58.66135640191484
train,63.0,50.183909832162655
train,54.0,61.69578853824341
train,42.0,51.59030987628852
train,15.0,27.58480077883112
train,15.0,31.6241988848761
train,38.0,34.94006642777682
train,48.0,53.90648958774484
train,59.0,57.95121013432666
train,54.0,30.828104432395346
train,34.0,38.80108925298574
train,61.0,59.641262731218916
train,59.0,30.175736554349236
train,38.0,37.86557387331748
train,61.0,58.98738203454745
train,61.0,60.58155831041671
train,68.0,59.267511640708825
train,38.0,50.205652842331695
train,50.0,50.54912533638301
train,30.0,35.56315897321696
train,42.0,42.3481422003601
train,24.0,21.891301834267026
train,34.0,35.016552546444565
train,36.0,32.5326434192788
train,38.0,30.65877450707204
train,15.0,32.27826632564762
train,24.0,20.221182709138667
train,59.0,59.147891916063344
train,30.0,45.696766755795615
train,24.0,24.402531713134575
train,30.0,40.04884939228365
train,30.0,39.40606164743283
train,40.0,44.99687814679969
train,61.0,55.08224064995848
train,50.0,49.06730959176487
train,56.0,55.871073649870524
train,38.0,35.661454528269644
train,52.0,53.25248136580167
train,50.0,52.35990267650996
train,18.0,29.045437715560887
train,36.0,42.480328180063495
train,63.0,47.63281327480175
train,68.0,59.520301450708956
train,34.0,35.62905583137231
train,50.0,57.28617573909334
train,30.0,35.47042517856792
train,46.0,50.04090041128435
train,18.0,19.171631771696614
train,54.0,46.49418392138229
train,56.0,50.51311218894218
train,50.0,54.0761430249024
train,30.0,38.461709846247885
train,36.0,43.58313947822662
train,30.0,36.70668880204045
train,59.0,42.725565731257205
train,61.0,58.74485392485193
train,18.0,40.308741065926014
train,50.0,53.64800473061537
train,68.0,56.36240477796491
train,44.0,44.89102906701198
train,63.0,44.28912632181492
train,18.0,22.474779740140594
train,59.0,60.34873075966536
train,59.0,29.371372256837127
train,24.0,44.50463607358213
train,56.0,47.19909903709791
train,36.0,38.13962828697438
train,30.0,41.38656957411196
train,48.0,52.00896581693201
train,54.0,61.959086866879595
train,54.0,59.852994214271014
train,61.0,56.371851061246105
train,46.0,45.85510481698002
train,68.0,56.55926635156709
train,54.0,61.323502340308536
train,34.0,38.73676714777581
train,56.0,55.61660626983608
train,30.0,36.46610690053416
train,61.0,58.441486684954114
train,36.0,29.320676010106688
train,30.0,43.28321012063694
train,50.0,52.082864906910416
train,44.0,41.04445247203341
train,30.0,32.456692531703176
train,15.0,30.503502591118895
train,50.0,50.91128084999436
train,61.0,60.36967808944844
train,56.0,57.270436413037004
train,36.0,28.12728506475215
train,15.0,33.39141796948932
train,54.0,63.05631317839973
train,18.0,15.0189899203295
train,15.0,25.557202404451512
train,50.0,51.53697337631807
train,40.0,44.77671377912496
train,36.0,34.624826147168825
train,42.0,41.3844266401731
train,24.0,22.994349239560187
train,44.0,42.49778341178303
train,63.0,50.25822663813961
train,18.0,14.25124950518952
train,24.0,20.92288266777898
train,59.0,62.09104705053386
train,50.0,46.18222512857315
train,18.0,26.273550848388766
train,44.0,45.346075550779645
train,24.0,27.09587129714116
train,38.0,56.6892903679698
train,24.0,22.051834779355353
train,42.0,50.99264548005361
train,61.0,55.41002718813546
train,63.0,45.832726444924845
train,59.0,43.823190728723894
train,63.0,48.61279250207319
train,38.0,39.39594164998855
train,61.0,57.830536635956776
train,59.0,61.7675743621533
train,24.0,25.605646209650757
train,30.0,38.689031754328965
train,61.0,58.42882055648497
train,50.0,32.049686481082375
train,63.0,50.67569092241312
train,61.0,58.76105361105919
train,36.0,50.75842519422119
train,54.0,60.85560715216364
train,44.0,40.42886202807695
train,24.0,24.22729379533978
train,18.0,17.324546664168267
train,59.0,60.404389020852776
train,61.0,57.05996621444064
train,46.0,48.90878219281016
train,56.0,56.44809137854612
train,56.0,55.932309795681604
train,42.0,41.59779268248523
train,24.0,23.789064565041283
train,30.0,34.71439929856949
train,34.0,34.9416358916061
train,63.0,48.77953449500824
train,38.0,35.42968301203115
train,50.0,54.256537241126004
train,30.0,37.64714623747416
train,61.0,59.518147995374434
train,61.0,60.43276628950278
train,18.0,20.620986566095294
train,61.0,50.24747085216146
train,18.0,17.9197136731009
train,63.0,47.70523654933969
train,18.0,32.22663068011647
train,54.0,60.57592083827865
train,52.0,54.21133701526973
train,24.0,25.708649760848992
train,36.0,26.336341648456198
train,48.0,55.56070541798963
train,24.0,21.286415232772995
train,24.0,23.434175922763774
train,68.0,59.402518582255
train,24.0,23.241035288223852
train,44.0,45.43602063146816
train,63.0,51.50507740710819
train,46.0,49.011217985451665
train,56.0,51.66547214965179
train,15.0,29.44227100892116
train,63.0,49.772267587063624
train,36.0,41.15197321592767
train,30.0,38.142438371728595
train,46.0,49.19439708428167
train,61.0,59.72606260870788
train,34.0,47.59958170685745
train,44.0,43.189562642662125
train,61.0,59.46748116105453
train,61.0,46.72014756348234
train,48.0,54.31744987773918
train,24.0,22.20490131650786
train,15.0,30.152963410269386
train,24.0,26.710152947237845
train,56.0,51.08058733972388
train,18.0,34.14916242603579
train,36.0,47.03566023248108
train,15.0,35.13403371048532
train,63.0,52.196703997203045
train,61.0,56.99598263776592
train,18.0,26.3151512718664
train,30.0,43.14850338080865
train,48.0,50.83107482661416
train,56.0,55.3910549045244
train,30.0,40.37694025179262
train,50.0,53.253964726987135
train,56.0,55.571189583070414
train,34.0,35.459941705374
train,36.0,31.343265455365092
train,48.0,55.43127147645956
train,34.0,39.34900449094997
train,52.0,49.48139066502509
train,59.0,60.68615820734142
train,54.0,59.44044517670979
train,54.0,59.89720764061981
train,54.0,62.25975984001845
train,15.0,46.59927292213877
train,68.0,56.907360340217124
train,30.0,34.69216372277257
train,59.0,60.5572230851598
train,30.0,39.29563298815849
train,59.0,55.8749327100421
train,61.0,57.4080615885539
train,63.0,54.82410767159082
train,50.0,47.92327996532677
train,24.0,29.037859066829135
train,36.0,51.175924716808
train,18.0,23.07653681869136
train,54.0,65.21805051010271
train,52.0,51.44036746807439
train,38.0,43.15946626875026
train,46.0,48.360645877686586
train,42.0,38.294742622294834
train,63.0,46.33004541638086
train,46.0,48.113260712149696
train,50.0,48.30030501102228
train,38.0,45.270420306341855
train,24.0,22.967928249942318
train,48.0,51.33789017903558
train,48.0,50.799525149275546
train,52.0,49.89309670502029
train,59.0,33.600944427369186
train,24.0,26.703946556031205
train,63.0,50.59110846543145
train,42.0,40.78944039109588
train,24.0,25.335711020570407
train,56.0,53.422990428941304
train,61.0,60.12378990040763
train,63.0,48.33687095276775
train,54.0,41.02417481129441
train,61.0,59.80386241500467
train,18.0,20.44887231858709
train,56.0,54.91687796074544
train,24.0,23.43128389413172
train,56.0,48.02765649698195
train,44.0,40.40313533616104
train,34.0,36.02454068494943
train,44.0,41.90178257102744
train,15.0,48.75491481070331
train,24.0,22.622888872433933
train,59.0,53.25101027040589
train,42.0,39.723917321672076
train,48.0,54.37402940658327
train,54.0,61.51160809748595
train,30.0,40.13809223691768
train,54.0,61.12985943323941
train,15.0,32.66925590981108
train,54.0,57.57595113466367
train,54.0,61.60803116843526
train,48.0,52.27589446740141
train,44.0,44.7255607613728
train,56.0,52.56339100208622
train,34.0,40.349792048637035
train,46.0,49.51005405277595
train,68.0,58.27941837534415
train,68.0,59.67193514784167
train,34.0,33.77729574472502
train,68.0,57.937590617506295
train,44.0,36.87942804516969
train,40.0,31.540679892673573
train,24.0,29.64034728754388
train,56.0,50.53303366794612
train,18.0,40.51984188478446
train,30.0,38.30256781036916
train,59.0,60.833887706122994
train,50.0,42.0636042730892
train,34.0,34.73932528618085
train,54.0,59.86869950428507
train,61.0,57.345301673600936
train,42.0,32.25768323684515
train,68.0,48.47017431922001
train,30.0,36.430468608075074
train,34.0,36.58246637750348
train,42.0,34.96581994544206
train,44.0,44.64756808727278
train,36.0,31.61314795563744
train,24.0,25.41683885564435
train,15.0,21.146684731187086
train,30.0,40.90602970578941
train,42.0,42.25113930420062
train,56.0,47.18585005434583
train,24.0,25.852678172484936
train,59.0,61.66954491874789
train,63.0,50.53955528562753
train,38.0,35.85003890702008
train,38.0,42.68136982743228
train,38.0,32.87027344305017
train,36.0,47.50701060454989
train,44.0,44.65378233830764
train,15.0,22.457414086214097
train,68.0,47.90393611506233
train,48.0,45.91223168795355
train,24.0,27.800280748285584
train,50.0,36.74619534062025
train,68.0,58.34216459016184
train,44.0,39.79411037515719
train,24.0,26.521219183394862
train,61.0,56.37343900947302
train,44.0,41.69957847308203
train,24.0,17.115515648715512
train,56.0,52.8022994144428
train,44.0,42.50215759694308
train,61.0,58.286902046148796
train,24.0,24.284209516884435
train,40.0,51.44949211373171
train,46.0,46.4604382787283
train,24.0,21.574183636592746
train,36.0,40.08374369876231
train,59.0,61.693722983943324
train,18.0,18.065472833685355
train,63.0,56.02922814098166
train,68.0,47.47640125585828
train,18.0,24.373567282917083
train,40.0,43.85689635129479
train,36.0,27.90170816403655
train,56.0,54.20421500908261
train,54.0,59.25284110225526
train,15.0,27.651255375097115
train,15.0,34.77672564901395
train,38.0,36.090721269694775
train,44.0,43.375410438461294
train,42.0,31.72496289969095
train,30.0,37.373039565881086
train,63.0,50.20199128166765
train,44.0,43.41555742668939
train,59.0,59.393690923938834
train,63.0,48.7926125007289
train,59.0,54.816717101918634
train,24.0,21.166719661237106
train,30.0,33.96880350696883
train,61.0,59.13491551273225
train,63.0,53.162599197241654
train,63.0,52.98752168264799
train,61.0,56.47947381149433
train,59.0,46.35677078580674
train,36.0,38.03160562675128
train,48.0,53.435753958266325
train,54.0,49.003227902977684
train,59.0,58.797265845506715
train,63.0,52.752728396279394
train,50.0,54.16451176577111
train,24.0,22.985105523891562
train,63.0,47.51275299292369
train,38.0,31.448372083743955
train,68.0,57.97441528452141
train,18.0,61.872553053076125
train,24.0,25.492402122801042
train,59.0,42.756761228264935
train,46.0,47.315642382347335
train,50.0,45.93139224194648
train,59.0,28.97429617049837
train,46.0,50.29203612494727
train,38.0,33.069246474897234
train,46.0,43.77329221655447
train,15.0,25.182113396509802
train,68.0,59.168609438646484
train,44.0,38.432587514376564
train,44.0,40.49022642262768
train,44.0,46.79416517301234
train,24.0,17.63345060559163
train,46.0,50.223130503720654
train,63.0,47.955045149342276
train,59.0,57.07154059017979
train,34.0,39.048753490009894
train,38.0,31.978763886210455
train,61.0,57.77179935976996
train,30.0,44.98864867462064
train,63.0,53.90801176260183
train,38.0,35.77150165685545
train,63.0,52.43239388377898
train,48.0,53.26120557749997
train,48.0,52.312157148206964
train,40.0,45.372315600425786
train,24.0,22.28735986792829
train,24.0,23.924416029005844
train,61.0,58.10998367312436
train,24.0,25.27335604806145
train,59.0,61.53880493275946
train,61.0,55.66781039828891
train,61.0,59.282152122893486
train,68.0,59.7470975901861
train,48.0,51.51662834265799
train,63.0,49.33743334360645
train,34.0,34.99419425431974
train,61.0,58.48328774225398
train,42.0,40.03122815296909
train,44.0,47.790674645073146
train,56.0,55.472705150649674
train,50.0,53.31481160268658
train,42.0,46.76067290866676
train,63.0,47.553171311489656
train,38.0,44.11818667777518
train,18.0,35.35381182330518
train,68.0,57.36164002579331
train,48.0,49.9998961166847
train,30.0,47.10047201437855
train,63.0,52.0801383743138
train,34.0,33.471665966077936
train,24.0,27.873864468159915
train,24.0,30.52339264061684
train,50.0,47.76875768157897
train,52.0,50.103400588306485
train,50.0,56.1733166553079
train,24.0,20.461411875316752
train,18.0,20.154182868898033
train,54.0,64.33235176506903
train,59.0,58.2343613939252
train,44.0,48.67298738724664
train,24.0,25.764262627741378
train,42.0,39.632452518487106
train,54.0,41.76876792447742
train,46.0,51.24871027988244
train,63.0,46.94184278972479
train,36.0,29.72041998104823
train,30.0,40.21400977602463
train,34.0,35.68666694000823
train,48.0,54.93435620090359
train,48.0,45.13071188010895
train,61.0,57.964849445051314
train,61.0,59.125515917785926
train,18.0,17.621047885682202
train,54.0,48.56099889228088
train,48.0,51.94984019211043
train,50.0,36.624055705556465
train,50.0,56.191081853083716
train,24.0,26.154595270381122
train,59.0,59.50778411046741
train,38.0,34.22862122342289
train,68.0,57.3377078070811
train,50.0,55.451288147871644
train,63.0,44.399954305824096
train,40.0,42.87787186520906
train,54.0,58.874885564130565
train,59.0,54.943517974078645
train,44.0,41.964589281117554
train,63.0,49.369885356115205
train,18.0,33.72731034326367
train,63.0,45.09480845509889
train,34.0,48.348599763539404
train,24.0,24.638660311932433
train,42.0,37.43193551120816
train,36.0,33.6274660539434
train,15.0,28.95482103302475
train,68.0,57.63793568994697
train,30.0,31.933915432474098
train,44.0,41.9943751977132
train,30.0,39.24288943588004
train,63.0,42.98920857464273
train,61.0,59.12405959602392
train,50.0,63.162795500122485
train,61.0,59.90921523644571
train,34.0,39.73884172433815
train,52.0,53.40546062780257
train,50.0,47.0269852721986
train,56.0,57.459542564384435
train,18.0,26.53078530609096
train,48.0,44.883524324000305
train,61.0,60.1287164605795
train,59.0,46.50837690857117
train,63.0,50.24389361211476
train,36.0,29.88293174178686
train,56.0,60.420905909162215
train,68.0,46.42567417801782
train,34.0,34.00396028887422
train,61.0,58.80190678930715
train,56.0,48.06368008382575
train,56.0,50.03040159104687
train,24.0,22.30138366016113
train,24.0,18.62802197707324
train,44.0,43.07066814124279
train,40.0,42.06208860709765
train,38.0,32.542437426865476
train,36.0,41.05950833170606
train,40.0,46.146516984390956
train,61.0,59.99429421775844
train,54.0,58.77183000575231
train,44.0,46.11854856900113
train,50.0,53.048535427990174
train,24.0,27.80879186104544
train,24.0,19.2272294330654
train,50.0,50.364667281038514
train,24.0,26.242036999013692
train,59.0,50.57261476292133
train,38.0,38.080326983570025
train,54.0,59.141559134176866
